# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.23800001 143922.33378245 6191.53909217
0.23900001 140901.72339573 7608.69342326
0.24000001 137931.28812643 6980.70282227
0.24100001 135012.70891510 5391.05772198
0.24200001 132143.14984029 6261.60345137
0.24300001 129323.34429589 5679.88155015
0.24400001 126551.88151549 4650.78186569
0.24500001 123829.57093645 6853.96707555
0.24600001 121155.77085841 4488.82152265
0.24700001 118530.02194148 5291.18042977
0.24800001 115950.56029023 6929.20581074
0.24900001 113418.13862894 5103.81647975
0.25000001 110932.72275578 5847.26409308
0.25100001 108492.37131510 5331.31537864
0.25200001 106098.79157961 4026.44933094
0.25300001 103750.38202447 5138.75666479
0.25400001 101445.52549080 4656.34984032
0.25500001 99185.17816379  4570.45322602
0.25600001 96968.82307078  4111.96313686
0.25700001 94795.44940429  4035.44247207
0.25800001 92664.67058451  4320.02714705
0.25900001 90576.71716397  5298.73820480
0.26000001 88531.07025684  3812.59072101
0.26100001 86524.71961462  4760.59029845
0.26200001 84561.54658209  4336.73912166
0.26300001 82637.39406118  3926.92915160
0.26400001 80753.43687472  3209.94926766
0.26500001 78909.70434501  4722.74602852
0.26600001 77103.85770287  3705.61157655
0.26700001 75338.02468312  3331.44760913
0.26800001 73609.78491102  3564.18595405
0.26900001 71918.74933523  3203.98043450
0.27000001 70265.65898926  3427.55900770
0.27100001 68648.79559047  4481.39358822
0.27200001 67068.85761814  3295.76381932
0.27300001 65523.97239999  2962.33893239
0.27400001 64013.61678912  3696.78654452
0.27500001 62540.12295774  3365.90957688
0.27600001 61099.00832600  3046.39669931
0.27700001 59693.83732712  2489.23313435
0.27800001 58320.74440601  2684.79559579
0.27900001 56981.57911094  2871.87172311
0.28000001 55674.34547699  2346.67377292
0.28100001 54399.30499864  3451.63606553
0.28200001 53156.47719719  3159.08958935
0.28300001 51944.70075448  2655.41322825
0.28400001 50764.00486316  2821.20970380
0.28500001 49613.75917683  2341.27340637
0.28600001 48492.70271685  2296.37204585
0.28700001 47401.69355247  2457.30391007
0.28800001 46338.94558666  2410.55206352
0.28900001 45306.22696314  3153.31354589
0.29000001 44300.51486682  2320.46107856
0.29100001 43323.86039425  3225.89479765
0.29200001 42373.53287973  2048.54854404
0.29300001 41450.36057709  2559.14538317
0.29400001 40553.57320439  2332.84440901
0.29500001 39684.07602837  1761.97305907
0.29600001 38838.69916754  1903.29054280
0.29700001 38018.70442585  2039.32340194
0.29800001 37224.02591070  2504.24646169
0.29900001 36453.87338250  2624.67900779
0.30000001 35707.44356702  1934.62938405
0.30100001 34985.32264186  2377.25278605
0.30200001 34285.36771971  1714.09704029
0.30300001 33608.92880594  1839.08067133
0.30400001 32955.44151203  2261.56728083
0.30500001 32322.90029259  1631.98331303
0.30600001 31712.35211261  1606.38927231
0.30700001 31123.60879881  1869.28403295
0.30800001 30555.38478533  1557.86636704
0.30900001 30007.61396220  1813.96034990
0.31000001 29481.02612888  1375.28993403
0.31100001 28972.32890752  1491.49556277
0.31200001 28484.53645084  1872.28866956
0.31300001 28014.80835223  1847.29655021
0.31400001 27565.28972969  1302.46000140
0.31500001 27133.55523832  1286.13057919
0.31600002 26719.30154282  1270.50284852
0.31700002 26322.63260702  1632.26652525
0.31800002 25943.78122303  1613.83298739
0.31900002 25581.92825031  1473.51913699
