# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.15500001 609062.67518526 22803.30763509
0.15600001 601053.20866947 19816.72522508
0.15700001 593098.45111858 15462.07735042
0.15800001 585190.73247544 15352.47959111
0.15900001 577338.48350547 22169.79881304
0.16000001 569536.68600195 16505.17393942
0.16100001 561791.95036876 20477.31755756
0.16200001 554098.97616317 16257.26472807
0.16300001 546462.26914070 17475.86419212
0.16400001 538880.25467315 14671.01562609
0.16500001 531354.59439650 13230.73002511
0.16600001 523885.04553805 15747.98521238
0.16700001 516471.89135420 13015.09227663
0.16800001 509115.39303495 14196.68340510
0.16900001 501818.81683059 16635.29456342
0.17000001 494579.53864877 19028.94864805
0.17100001 487399.13734258 18862.34750586
0.17200001 480278.11937368 13709.53956493
0.17300001 473216.18336006 14821.13156276
0.17400001 466215.29087120 14685.78235599
0.17500001 459274.09331420 13337.32029973
0.17600001 452391.49575813 12010.99477965
0.17700001 445572.43861332 13086.46314015
0.17800001 438813.40789144 20029.63894925
0.17900001 432115.52441946 18667.39153665
0.18000001 425480.29146378 13862.14855067
0.18100001 418907.84456365 12579.80316647
0.18200001 412394.59176600 14716.30170234
0.18300001 405946.43144723 11204.12203722
0.18400001 399559.30296696 13305.32541735
0.18500001 393235.84078232 12068.40852375
0.18600001 386974.97836232 10854.64865587
0.18700001 380776.56646504 13959.26958611
0.18800001 374640.91493960 13807.39157244
0.18900001 368570.53815432 13655.53908381
0.19000001 362559.26808877 15580.98528230
0.19100001 356616.35775601 17459.93770072
0.19200001 350733.13027665 13199.84198167
0.19300001 344915.73818598 12044.45814659
0.19400001 339160.78361679 13888.63474540
0.19500001 333469.67605141 13725.61251488
0.19600001 327841.04052646 10656.47352590
0.19700001 322276.50172615 12443.09631968
0.19800001 316775.28607792 9455.74273629
0.19900001 311338.19989243 15878.24894492
0.20000001 305962.43739039 11992.19830028
0.20100001 300651.78249517 9109.74944015
0.20200001 295402.56312944 9894.50931967
0.20300001 290217.44929848 9768.71980510
0.20400001 285095.02474423 8766.67242525
0.20500001 280034.52985946 10383.68085799
0.20600001 275037.50562865 11101.88943946
0.20700001 270102.31199463 11798.06954561
0.20800001 265229.14518200 9146.42750395
0.20900001 260420.50308516 10664.22010545
0.21000001 255671.01489197 8901.18680424
0.21100001 250983.67871546 8779.40949650
0.21200001 246357.57614188 9445.34991580
0.21300001 241792.79364041 10866.16865990
0.21400001 237289.46972266 11478.87864052
0.21500001 232847.80054457 8298.69600375
0.21600001 228464.94697245 8180.18781310
0.21700001 224143.05289121 9528.32162890
0.21800001 219881.16876897 7945.40640913
0.21900001 215677.83215509 8540.84255717
0.22000001 211533.61187410 8414.80747822
0.22100001 207450.61793654 7598.91649432
0.22200001 203425.42412941 8165.49691066
0.22300001 199458.34734722 14073.78165430
0.22400001 195547.73673630 8579.65735501
0.22500001 191697.99428810 6498.56231367
0.22600001 187903.55184660 7677.73949152
0.22700001 184167.41836999 8188.08380794
0.22800001 180487.16316396 7439.68121744
0.22900001 176862.79409642 6711.94335337
0.23000001 173294.75636632 6004.66359206
0.23100001 169783.61805448 6499.31720650
0.23200001 166325.71257920 9300.93428730
0.23300001 162923.77354444 6862.34966624
0.23400001 159576.20415983 6750.07375521
0.23500001 156281.26711778 8851.77138821
0.23600001 153041.04013226 5440.60923403
0.23700001 149853.60808895 6954.70628035
0.23800001 146718.82875302 5785.85728554
0.23900001 143636.58885533 6205.10093205
0.24000001 140605.86869126 5591.19263297
0.24100001 137627.97761775 6994.25415337
0.24200001 134700.22620950 7855.71756413
0.24300001 131823.14146544 6272.14536762
0.24400001 128995.76723464 5688.71360414
0.24500001 126218.42148716 6054.69796515
0.24600001 123490.37975260 5032.85066490
0.24700001 120811.82275249 4494.20001900
0.24800001 118180.63911410 5738.26120364
0.24900001 115597.20982945 5635.36424578
