# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.32500002 23696.05446222  1622.23196530
0.32600002 23442.99281883  1379.85462266
0.32700002 23203.93431367  1484.12370898
0.32800002 22979.78011987  1134.05220262
0.32900002 22768.13518970  1352.42729431
0.33000002 22571.48936953  1232.74195029
0.33100002 22385.86777296  1337.77952146
0.33200002 22215.32757705  1442.55236453
0.33300002 22056.30103328  1436.52695432
0.33400002 21910.08761635  1211.08015035
0.33500002 21775.39597804  1975.46401668
0.33600002 21652.57511943  1203.99149653
0.33700002 21540.26681395  1201.30073710
0.33800002 21440.65650124  1308.30892166
0.33900002 21350.50069118  1306.65070418
0.34000002 21271.96806053  1196.86733961
0.34100002 21203.28799785  1957.91170645
0.34200002 21145.65865858  1087.94418951
0.34300002 21096.55319937  1088.58219664
0.34400002 21057.82810635  1089.74265611
0.34500002 21027.96131708  1309.62149285
0.34600002 21008.51367152  1093.49318839
0.34700002 20995.71322696  1315.17153882
0.34800002 20993.03120712  1098.98523574
0.34900002 20998.37597913  1212.65627023
0.35000002 21011.86481915  1327.52968215
0.35100002 21033.21346461  1110.55372353
0.35200002 21061.68113708  1338.25928283
0.35300002 21097.72798421  1232.31834992
0.35400002 21141.53919512  1350.94441855
0.35500002 21192.03264698  1244.82005664
0.35600002 21248.69658559  1251.65453166
0.35700002 21312.14750288  1144.46237511
0.35800002 21382.51204424  1266.59316093
0.35900002 21458.53156368  1274.63683526
0.36000002 21541.30525382  1283.10790822
0.36100002 21628.66418607  1174.43652093
0.36200002 21722.96197513  1301.09686913
0.36300002 21820.54364248  1787.10260897
0.36400002 21924.35098949  1200.35827353
0.36500002 22032.54760393  1209.58692075
0.36600002 22146.12809940  1462.97329154
0.36700002 22263.68675678  1351.85112391
0.36800002 22387.09527850  1363.03836060
0.36900002 22513.77812206  1624.36916845
0.37000002 22643.50895216  2394.21153247
0.37100002 22777.79069534  1398.10085911
0.37200002 22916.00638962  1410.36568006
0.37300002 23057.11789999  1293.50437546
0.37400002 23202.63223694  1566.17775018
0.37500002 23350.36911266  1448.65696837
0.37600002 23502.01108495  1461.94266879
0.37700002 23655.39103837  2011.89110312
0.37800002 23812.58493730  1489.12006960
0.37900002 23971.88491786  1639.67700606
0.38000002 24133.78360728  1655.09495819
0.38100002 24297.44548230  1531.46806130
0.38200002 24463.57246637  1827.06199621
0.38300002 24631.38663631  1844.39831870
0.38400002 24801.78722316  2291.68524799
0.38500002 24972.54610560  1735.09258562
0.38600002 25146.47328579  1751.70341207
0.38700002 25320.59990129  2063.12257770
0.38800002 25496.10337977  1934.00701350
0.38900002 25672.94531193  1501.86737190
0.39000002 25851.53695466  2425.90834276
0.39100002 26030.20315148  2142.80642495
0.39200002 26210.18757778  2008.61782018
0.39300002 26390.59239863  2651.46294391
0.39400002 26572.29678257  1574.40865896
0.39500002 26753.72153528  2065.92247483
0.39600002 26935.48644189  1764.40912297
0.39700002 27117.25927186  1780.79050075
0.39800002 27300.03665220  1960.68872526
0.39900002 27482.05075730  1648.92312356
0.40000002 27664.32544381  2163.21203057
0.40100002 27845.90567672  2518.66228779
0.40200002 28028.58149551  2710.92453069
0.40300002 28209.72093129  2222.36192026
0.40400002 28390.39800619  1897.18843665
0.40500002 28570.84715752  2435.95054407
0.40600002 28750.75503753  2281.80378167
0.40700002 28929.89510719  1947.56063089
0.40800002 29108.60994929  1964.39463550
0.40900002 29285.38601855  1981.15645803
0.41000002 29462.16907447  1997.97709045
0.41100002 29637.61839191  2381.08637443
0.41200002 29811.39497197  2585.54240843
0.41300002 29984.43253223  2048.23668333
0.41400002 30156.08589689  2252.65972324
0.41500002 30326.89859938  2838.59784340
0.41600002 30494.95519370  3051.93526040
