# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.33800002 40638.29724363  2066.45751270
0.33900002 39924.26210863  3054.20619595
0.34000002 39223.49269965  2407.53809592
0.34100002 38534.79488922  2174.51857858
0.34200002 37859.11006649  1947.85130517
0.34300002 37194.43976044  2495.00313729
0.34400002 36543.31424054  2836.67490227
0.34500002 35903.15333891  2049.71112119
0.34600002 35275.90853183  2019.72223865
0.34700002 34658.70327676  2351.93971575
0.34800002 34054.79198670  2495.87582291
0.34900002 33461.68387656  2108.08618407
0.35000002 32880.11549385  3116.04869294
0.35100002 32310.45952331  1876.59157799
0.35200002 31750.69799512  3026.15916924
0.35300002 31202.55219450  2319.59784000
0.35400002 30665.84671151  2286.13898062
0.35500002 30139.92587716  1609.47211807
0.35600002 29623.82379074  1744.99142304
0.35700002 29118.84867050  1720.05047244
0.35800002 28624.94405140  1541.45331018
0.35900002 28141.18684922  1975.51141039
0.36000002 27667.92579040  2397.14920402
0.36100002 27204.07857269  1624.89969011
0.36200002 26751.50505621  1602.28147124
0.36300002 26307.63074650  1723.67604816
0.36400002 25873.80504610  1699.90907205
0.36500002 25449.45752460  1816.32786957
0.36600002 25035.17556609  1653.82377623
0.36700002 24629.73085972  1359.56120786
0.36800002 24235.00370326  1475.54827037
0.36900002 23848.46404885  1588.30778089
0.37000002 23470.71298728  1436.75976357
0.37100002 23101.88798735  1417.99395183
0.37200002 22742.72356950  1399.70098839
0.37300002 22391.64897279  1381.78872357
0.37400002 22049.19334108  1488.32062103
0.37500002 21715.74594229  1592.19856791
0.37600002 21390.61333929  1451.56708997
0.37700002 21073.21425156  1553.30669607
0.37800002 20764.03562610  1298.47902939
0.37900002 20463.44562311  1399.69974693
0.38000002 20170.49971932  1729.11617035
0.38100002 19884.51049811  1595.13550773
0.38200002 19607.10948946  1126.42849353
0.38300002 19336.46503429  1670.67065811
0.38400002 19074.32712809  1211.69668822
0.38500002 18818.04800973  1198.52153452
0.38600002 18570.34682733  1724.81389503
0.38700002 18328.80622436  1280.08388735
0.38800002 18094.46631617  1161.39337552
0.38900002 17866.41836933  1045.18552412
0.39000002 17646.23447554  1138.44687112
0.39100002 17431.53221077  1537.46121383
0.39200002 17223.88491144  1319.95248272
0.39300002 17022.33132335  1106.62181176
0.39400002 16828.25512101  1595.31866105
0.39500002 16639.07928814  988.36135654
0.39600002 16456.12631468  1371.94731585
0.39700002 16279.05290234  1166.23140518
0.39800002 16107.95662308  1253.27962444
0.39900002 15942.44338387  1052.20131319
0.40000002 15782.35995199  1234.10169492
0.40100002 15628.07654410  1036.61036628
0.40200002 15479.41754731  1122.87700208
0.40300002 15335.27864161  1115.18151566
0.40400002 15196.87598554  1107.85231184
0.40500002 15063.57221907  1100.84590993
0.40600002 14935.17897058  911.79271936
